date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades
2019-11-01,09:30,09:30 AM,280.365,280.365,280.365,280.365,280.365,100,28036.5,1
2019-11-01,09:31,09:31 AM,279.68,279.675,279.675,279.68,279.677,300,83903.0,3
2019-11-01,09:32,09:32 AM,279.705,279.145,279.705,279.145,279.47,200,55894.02,3
2019-11-01,09:33,09:33 AM,278.75,278.2,278.2,278.75,278.476,201,55973.75,3
2019-11-01,09:34,09:34 AM,278.515,278.515,278.515,278.515,278.515,5,1392.575,1
2019-11-01,09:35,09:35 AM,278.715,278.71,278.71,278.715,278.714,600,167228.5,5
2019-11-01,09:36,09:36 AM,,,,,,0,0.0,0
2019-11-01,09:37,09:37 AM,,,,,,0,0.0,0
2019-11-01,09:38,09:38 AM,,,,,,0,0.0,0
2019-11-01,09:39,09:39 AM,279.19,278.43,278.43,279.04,279.026,289,80638.52,5
2019-11-01,09:40,09:40 AM,279.22,279.08,279.22,279.14,279.145,346,96584.21,5
2019-11-01,09:41,09:41 AM,279.5,279.205,279.215,279.5,279.346,210,58662.65,3
2019-11-01,09:42,09:42 AM,279.94,279.575,279.575,279.94,279.71,320,89507.1,4
2019-11-01,09:43,09:43 AM,280.18,279.995,280.13,279.995,280.085,272,76183.09,4
2019-11-01,09:44,09:44 AM,280.25,280.025,280.08,280.25,280.15,677,189661.88,10
2019-11-01,09:45,09:45 AM,280.13,279.785,280.13,279.785,279.82099999999997,5600,1566996.5,4
2019-11-01,09:46,09:46 AM,280.0,279.915,280.0,279.915,279.94,347,97139.14,6
2019-11-01,09:47,09:47 AM,280.275,280.275,280.275,280.275,280.275,1,280.275,1
2019-11-01,09:48,09:48 AM,280.54,280.37,280.37,280.54,280.433,300,84130.0,3
2019-11-01,09:49,09:49 AM,280.95,280.765,280.92,280.95,280.895,500,140447.5,5
2019-11-01,09:50,09:50 AM,,,,,,0,0.0,0
2019-11-01,09:51,09:51 AM,280.84,280.39,280.84,280.39,280.574,433,121488.54,7
2019-11-01,09:52,09:52 AM,280.4,280.39,280.39,280.4,280.392,192,53835.3,3
2019-11-01,09:53,09:53 AM,280.44,280.22,280.22,280.44,280.33,200,56066.0,2
2019-11-01,09:54,09:54 AM,,,,,,0,0.0,0
2019-11-01,09:55,09:55 AM,,,,,,0,0.0,0
2019-11-01,09:56,09:56 AM,,,,,,0,0.0,0
2019-11-01,09:57,09:57 AM,,,,,,0,0.0,0
2019-11-01,09:58,09:58 AM,279.86,279.825,279.86,279.825,279.83299999999997,130,36378.3,2
2019-11-01,09:59,09:59 AM,279.995,279.775,279.775,279.995,279.971,112,31356.8,2
2019-11-01,10:00,10 AM,279.7,279.28,279.28,279.7,279.39799999999997,139,38836.3,2
2019-11-01,10:01,10:01 AM,279.97,279.775,279.775,279.93,279.863,400,111945.0,3
2019-11-01,10:02,10:02 AM,280.185,280.11,280.11,280.185,280.127,13,3641.655,2
2019-11-01,10:03,10:03 AM,280.58,280.27,280.27,280.58,280.474,711,199416.775,9
2019-11-01,10:04,10:04 AM,281.0,280.72,280.72,281.0,280.953,706,198353.0,5
2019-11-01,10:05,10:05 AM,281.16,280.96,280.96,281.16,281.07099999999997,611,171734.225,7
2019-11-01,10:06,10:06 AM,281.31,281.2,281.2,281.31,281.255,200,56251.0,2
2019-11-01,10:07,10:07 AM,,,,,,0,0.0,0
2019-11-01,10:08,10:08 AM,281.81,281.77,281.81,281.77,281.809,107,30153.565,3
2019-11-01,10:09,10:09 AM,281.74,281.74,281.74,281.74,281.74,100,28174.0,1
2019-11-01,10:10,10:10 AM,,,,,,0,0.0,0
2019-11-01,10:11,10:11 AM,281.075,281.075,281.075,281.075,281.075,200,56215.0,1
2019-11-01,10:12,10:12 AM,281.34,280.91,280.91,281.34,281.13,498,140002.82,5
2019-11-01,10:13,10:13 AM,,,,,,0,0.0,0
2019-11-01,10:14,10:14 AM,280.945,280.945,280.945,280.945,280.945,200,56189.0,1
