date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades
2019-11-01,09:30,09:30 AM,19.46,19.425,19.435,19.43,19.441,800,15552.5,8
2019-11-01,09:31,09:31 AM,19.45,19.42,19.44,19.42,19.428,407,7907.08,3
2019-11-01,09:32,09:32 AM,19.4,19.38,19.4,19.38,19.396,800,15517.0,3
2019-11-01,09:33,09:33 AM,19.46,19.35,19.38,19.46,19.391,700,13574.0,4
2019-11-01,09:34,09:34 AM,19.55,19.5,19.5,19.545,19.525,727,14194.465,5
2019-11-01,09:35,09:35 AM,19.52,19.5,19.5,19.52,19.51,200,3902.0,2
2019-11-01,09:36,09:36 AM,19.52,19.42,19.52,19.42,19.477,718,13984.64,8
2019-11-01,09:37,09:37 AM,19.475,19.47,19.47,19.47,19.472,201,3913.97,3
2019-11-01,09:38,09:38 AM,19.495,19.48,19.48,19.495,19.494,3657,71289.54,9
2019-11-01,09:39,09:39 AM,19.53,19.495,19.515,19.53,19.517,1100,21469.0,9
2019-11-01,09:40,09:40 AM,19.58,19.555,19.58,19.555,19.563,1000,19563.0,6
2019-11-01,09:41,09:41 AM,19.545,19.52,19.54,19.52,19.532,604,11797.18,6
2019-11-01,09:42,09:42 AM,19.54,19.53,19.54,19.535,19.535999999999998,400,7814.5,4
2019-11-01,09:43,09:43 AM,19.545,19.535,19.535,19.545,19.543,800,15634.0,2
2019-11-01,09:44,09:44 AM,19.525,19.49,19.525,19.5,19.512999999999998,1400,27318.5,7
2019-11-01,09:45,09:45 AM,19.52,19.485,19.485,19.52,19.49,7400,144225.0,10
2019-11-01,09:46,09:46 AM,19.535,19.52,19.53,19.535,19.532,900,17579.0,4
2019-11-01,09:47,09:47 AM,19.545,19.515,19.545,19.525,19.528,2100,41009.0,15
2019-11-01,09:48,09:48 AM,19.51,19.48,19.51,19.505,19.496,700,13647.5,6
2019-11-01,09:49,09:49 AM,19.52,19.52,19.52,19.52,19.52,300,5856.0,2
2019-11-01,09:50,09:50 AM,19.535,19.52,19.53,19.52,19.533,4122,80516.77,9
2019-11-01,09:51,09:51 AM,19.545,19.54,19.54,19.54,19.542,409,7992.86,4
2019-11-01,09:52,09:52 AM,19.54,19.52,19.54,19.53,19.53,743,14511.195,9
